settlement,oblast,raion,lat,lon,month,weapon_class,jet_count,mentions
Дніпро,Дніпропетровська,Дніпровський,48.4680221,35.0417711,2026-08,drone,10,28
Дніпровське,Миколаївська,Миколаївський,46.6529086,31.6211184,2026-08,drone,1,3
Дніпрорудне,Запорізька,Василівський,47.3899205,35.0028481,2026-08,drone,1,1
Долинська,Кіровоградська,Кропивницький,48.1164313,32.7638204,2026-08,drone,1,1
Доманівка,Миколаївська,Вознесенський,47.6322253,30.9892003,2026-08,drone,1,1
Дружелюбівка,Дніпропетровська,Дніпровський,48.067799,34.613155,2026-08,drone,0,1
Дубов'язівка,Сумська,Конотопський,51.132481,33.37846,2026-08,drone,0,1
Есмань,Сумська,Шосткинський,51.7311446,33.8753315,2026-08,drone,0,2
Житомир,Житомирська,Житомирський,50.2598298,28.6692345,2026-08,drone,1,1
Жмеринка,Вінницька,Жмеринський,49.0354593,28.1147317,2026-08,drone,1,1
Жовті Води,Дніпропетровська,Кам’янський,48.3465174,33.5027797,2026-08,,0,1
Заводське,Полтавська,Миргородський,50.4052959,33.3973661,2026-08,drone,1,2
Запоріжжя,Дніпропетровська,Криворізький,47.6846511,33.2645369,2026-08,drone,4,5
Запоріжжя,Донецька,Волноваський,47.97781,36.74678,2026-08,drone,1,2
Запоріжжя,Запорізька,Запорізький,47.8507859,35.1182867,2026-08,,0,1
Запоріжжя,Запорізька,Запорізький,47.8507859,35.1182867,2026-08,drone,11,56
Запоріжжя,Запорізька,Запорізький,47.8507859,35.1182867,2026-08,loitering,0,1
Запорізьке,Дніпропетровська,Синельниківський,48.2553506,36.7322839,2026-08,drone,0,1
Затока,Одеська,Білгород-Дністровський,46.1458339,30.5255473,2026-08,,0,4
Затока,Одеська,Білгород-Дністровський,46.1458339,30.5255473,2026-08,drone,9,18
Затоки,Вінницька,Жмеринський,49.077621,27.6813781,2026-08,drone,2,4
Златопіль,Запорізька,Василівський,47.3899205,35.0028481,2026-08,drone,2,2
Знам'янка,Кіровоградська,Кропивницький,48.7199609,32.6659476,2026-08,drone,0,1
Зіньків,Полтавська,Полтавський,50.21026,34.35768,2026-08,drone,4,5
Кагарлик,Київська,Обухівський,49.8650658,30.8226786,2026-08,drone,2,2
Казанка,Миколаївська,Баштанський,47.835215,32.8241797,2026-08,drone,1,1
Калинівка,Київська,Броварський,50.5637731,30.8228756,2026-08,drone,1,1
Кам'янське,Дніпропетровська,Нікопольський,47.62161,34.52453,2026-08,drone,2,3
Кам'янське,Одеська,Болградський,45.9962017,29.431517,2026-08,drone,0,1
Канів,Черкаська,Черкаський,49.7551031,31.4610802,2026-08,drone,1,1
Карлівка,Полтавська,Полтавський,49.4537175,35.1374845,2026-08,drone,1,1
Карнаухівка,Дніпропетровська,Кам’янський,48.5167748,34.6068797,2026-08,drone,0,1
Кириківка,Сумська,Охтирський,50.337784,35.143055,2026-08,drone,1,2
Київ,м. Київ,,50.4501,30.5234,2026-08,,0,3
Київ,м. Київ,,50.4501,30.5234,2026-08,ballistic,0,4
Київ,м. Київ,,50.4501,30.5234,2026-08,drone,110,119
Київ,м. Київ,,50.4501,30.5234,2026-08,loitering,0,1
Кобеляки,Полтавська,Полтавський,49.1433333,34.2002778,2026-08,drone,1,1
Коблеве,Миколаївська,Миколаївський,46.6612599,31.2085145,2026-08,drone,0,1
Козелець,Чернігівська,Чернігівський,50.9160647,31.1167509,2026-08,drone,0,2
Козин,Київська,Обухівський,50.228951,30.647875,2026-08,drone,1,2
Коломак,Харківська,Богодухівський,49.8436,35.31349,2026-08,drone,1,1
Коломийці,Сумська,Сумський,50.881664,34.71088,2026-08,drone,1,1
Колосникове,Донецька,Донецький,48.0448144,37.9635093,2026-08,drone,1,1
Комишуваха,Запорізька,Запорізький,47.7141975,35.5322725,2026-08,drone,0,1
Конотоп,Сумська,Конотопський,51.2397495,33.206675,2026-08,drone,3,11
Копайгород,Вінницька,Жмеринський,48.85654,27.7985,2026-08,drone,1,1
Коробчине,Дніпропетровська,Кам’янський,48.3747353,34.4569858,2026-08,drone,1,1
Короп,Чернігівська,Новгород-Сіверський,51.5671394,32.9520532,2026-08,drone,0,1
Коростень,Житомирська,Коростенський,51.0060511,28.5875505,2026-08,drone,2,3
Корюківка,Чернігівська,Корюківський,51.77444,32.2514,2026-08,drone,0,2
Котельва,Полтавська,Полтавський,50.0621097,34.7496951,2026-08,drone,1,1
Краматорськ,Донецька,Краматорський,48.7389415,37.5843812,2026-08,drone,0,1
Красне,Полтавська,Лубенський,50.2733333,32.9383333,2026-08,,0,1
Красногорівка,Донецька,Покровський,48.24612,37.60311,2026-08,drone,1,1
Красноград,Харківська,Красноградський,49.3741326,35.4494234,2026-08,drone,1,3
Краснокутськ,Харківська,Богодухівський,50.0625892,35.1647821,2026-08,drone,4,4
Краснопілля,Миколаївська,Миколаївський,46.8544054,31.3874915,2026-08,drone,0,1
Краснопілля,Сумська,Сумський,50.7712539,35.2563391,2026-08,drone,0,2
Кременчук,Полтавська,Кременчуцький,49.0629553,33.403516,2026-08,,0,2
Кременчук,Полтавська,Кременчуцький,49.0629553,33.403516,2026-08,drone,3,5
Кременівка,Дніпропетровська,Новомосковський,49.118382,34.773186,2026-08,,0,2
Кременівка,Дніпропетровська,Новомосковський,49.118382,34.773186,2026-08,drone,0,1
Кремидівка,Одеська,Одеський,46.8193867,30.943207,2026-08,drone,1,1
Крива Балка,Одеська,Білгород-Дністровський,46.18755,29.86153,2026-08,drone,0,1
Кривий,Закарпатська,Хустський,48.1764917,23.291166,2026-08,drone,1,4
Кривий Ріг,Дніпропетровська,Криворізький,47.9102734,33.3917703,2026-08,,0,2
Кривий Ріг,Дніпропетровська,Криворізький,47.9102734,33.3917703,2026-08,drone,11,20
Кривий Ріг,Херсонська,Генічеський,46.3558121,34.3363579,2026-08,drone,0,2
Крижопіль,Вінницька,Тульчинський,48.38568,28.86941,2026-08,drone,1,1
Кринички,Дніпропетровська,Дніпровський,48.067799,34.613155,2026-08,drone,1,2
Кролевець,Сумська,Конотопський,51.5548654,33.3875984,2026-08,drone,2,5
Кропивницький,Кіровоградська,Кропивницький,48.5105805,32.2656283,2026-08,,0,2
Кропивницький,Кіровоградська,Кропивницький,48.5105805,32.2656283,2026-08,drone,3,3
Кропивня,Вінницька,Жмеринський,48.7498267,28.08317,2026-08,drone,1,1
Куликівка,Чернігівська,Чернігівський,51.3735623,31.6455818,2026-08,drone,2,2
Курортне,Одеська,Білгород-Дністровський,46.02756,30.37273,2026-08,drone,0,2
Кілія,Одеська,Ізмаїльський,45.4409767,29.2652788,2026-08,drone,0,1
Ладижин,Вінницька,Гайсинський,48.6810505,29.2567642,2026-08,drone,1,1
Лебедин,Сумська,Сумський,50.5814148,34.4761301,2026-08,drone,2,5
Летичів,Хмельницька,Хмельницький,49.38286,27.62306,2026-08,drone,1,1
Липова Долина,Сумська,Роменський,50.5637857,33.7990004,2026-08,drone,1,1
Лозова,Харківська,Богодухівський,50.1601711,35.5220539,2026-08,drone,3,6
Лозове,Дніпропетровська,Синельниківський,48.45863,36.42483,2026-08,drone,1,2
Лозове,Донецька,Покровський,48.24612,37.60311,2026-08,drone,8,13
Лозове,Одеська,Роздільнянський,46.8546716,30.0711363,2026-08,drone,1,1
Лубни,Полтавська,Лубенський,50.0118206,33.0030821,2026-08,drone,1,2
Лугини,Житомирська,Коростенський,51.07853,28.3976,2026-08,drone,1,1
Луцьк,Волинська,Луцький,50.7450733,25.320078,2026-08,drone,2,2
Любеч,Чернігівська,Чернігівський,51.7004629,30.658659,2026-08,drone,0,2
Любов,Дніпропетровська,Дніпровський,48.20423,34.87713,2026-08,drone,1,1
Люботин,Харківська,Харківський,49.9435604,35.9185185,2026-08,drone,2,2
Магдалинівка,Дніпропетровська,Новомосковський,48.9145571,34.9291661,2026-08,drone,0,1
Макошине,Чернігівська,Корюківський,51.52279,32.21638,2026-08,drone,0,1
Мала Виска,Кіровоградська,Новоукраїнський,48.6404935,31.634205,2026-08,,0,1
Маневичі,Волинська,Камінь-Каширський,51.2908106,25.537878,2026-08,drone,1,1
Марганець,Дніпропетровська,Нікопольський,47.6490555,34.649194,2026-08,drone,2,2
Машівка,Полтавська,Полтавський,49.4441667,34.87,2026-08,,0,1
Маяки,Одеська,Одеський,46.413799,30.26836,2026-08,drone,4,7
Межова,Дніпропетровська,Синельниківський,48.2553506,36.7322839,2026-08,drone,1,1
